10000	-11.0
20000	-6.0
30000	-6.0
40000	-3.0
50000	-11.0
60000	-12.0
70000	-14.0
80000	-5.0
90000	-12.0
100000	-10.0
110000	-7.0
120000	-11.0
130000	-14.0
140000	-6.0
150000	-18.0
160000	-1.0
170000	-20.0
180000	-14.0
190000	-4.0
200000	-14.0
210000	-15.0
220000	-13.0
230000	-6.0
240000	-9.0
250000	-15.0
260000	-15.0
270000	-9.0
280000	-14.0
290000	1.0
300000	209.0
310000	469.0
320000	475.0
330000	470.0
340000	469.0
350000	469.0
360000	468.0
370000	471.0
380000	472.0
390000	471.0
400000	471.0
410000	471.0
420000	483.0
430000	470.0
440000	465.0
450000	467.0
460000	469.0
470000	459.0
480000	473.0
490000	475.0
500000	482.0
510000	475.0
520000	472.0
530000	481.0
540000	470.0
550000	471.0
560000	476.0
570000	469.0
580000	474.0
590000	464.0
600000	474.0
610000	467.0
620000	471.0
630000	477.0
640000	479.0
650000	466.0
660000	475.0
670000	470.0
680000	475.0
690000	475.0
700000	464.0
710000	473.0
720000	468.0
730000	475.0
740000	474.0
750000	471.0
760000	472.0
770000	469.0
780000	469.0
790000	467.0
800000	477.0
810000	466.0
820000	475.0
830000	467.0
840000	477.0
850000	478.0
860000	475.0
870000	474.0
880000	477.0
890000	471.0
900000	465.0
910000	474.0
920000	471.0
930000	468.0
940000	467.0
950000	467.0
960000	468.0
970000	470.0
980000	472.0
990000	469.0
1000000	472.0
1010000	463.0
1020000	481.0
1030000	469.0
1040000	463.0
1050000	467.0
1060000	472.0
1070000	477.0
1080000	466.0
1090000	470.0
1100000	473.0
1110000	477.0
1120000	472.0
1130000	470.0
1140000	466.0
1150000	469.0
1160000	471.0
1170000	476.0
1180000	468.0
1190000	465.0
1200000	471.0
1210000	470.0
1220000	460.0
1230000	472.0
1240000	476.0
1250000	470.0
1260000	469.0
1270000	472.0
1280000	468.0
1290000	476.0
1300000	472.0
1310000	473.0
1320000	469.0
1330000	470.0
1340000	478.0
1350000	470.0
1360000	476.0
1370000	478.0
1380000	477.0
1390000	467.0
1400000	470.0
1410000	467.0
1420000	479.0
1430000	473.0
1440000	475.0
1450000	457.0
1460000	468.0
1470000	476.0
1480000	476.0
1490000	468.0
1500000	464.0
1510000	477.0
1520000	465.0
1530000	464.0
1540000	465.0
1550000	471.0
1560000	470.0
1570000	468.0
1580000	476.0
1590000	468.0
1600000	465.0
1610000	478.0
1620000	474.0
1630000	474.0
1640000	474.0
1650000	476.0
1660000	473.0
1670000	481.0
1680000	464.0
1690000	472.0
1700000	477.0
1710000	476.0
1720000	471.0
1730000	467.0
1740000	473.0
1750000	474.0
1760000	469.0
1770000	469.0
1780000	468.0
1790000	469.0
1800000	475.0
1810000	460.0
1820000	459.0
1830000	466.0
1840000	465.0
1850000	476.0
1860000	471.0
1870000	471.0
1880000	476.0
1890000	471.0
1900000	472.0
1910000	474.0
1920000	480.0
1930000	475.0
1940000	469.0
1950000	474.0
1960000	474.0
1970000	474.0
1980000	483.0
1990000	472.0
2000000	470.0
