10000	-8.0
20000	-5.0
30000	-4.0
40000	-6.0
50000	-10.0
60000	-19.0
70000	-16.0
80000	-15.0
90000	-26.0
100000	-12.0
110000	-5.0
120000	-6.0
130000	-13.0
140000	-9.0
150000	-17.0
160000	-7.0
170000	-13.0
180000	-8.0
190000	-7.0
200000	-3.0
210000	-19.0
220000	-20.0
230000	-4.0
240000	-17.0
250000	-4.0
260000	-20.0
270000	-9.0
280000	-13.0
290000	-18.0
300000	-13.0
310000	-9.0
320000	-7.0
330000	71.0
340000	223.0
350000	463.0
360000	468.0
370000	474.0
380000	472.0
390000	475.0
400000	470.0
410000	479.0
420000	474.0
430000	469.0
440000	464.0
450000	476.0
460000	477.0
470000	471.0
480000	480.0
490000	480.0
500000	475.0
510000	474.0
520000	464.0
530000	475.0
540000	470.0
550000	473.0
560000	471.0
570000	475.0
580000	476.0
590000	470.0
600000	470.0
610000	471.0
620000	473.0
630000	475.0
640000	475.0
650000	469.0
660000	464.0
670000	474.0
680000	480.0
690000	477.0
700000	474.0
710000	471.0
720000	473.0
730000	467.0
740000	468.0
750000	467.0
760000	471.0
770000	463.0
780000	466.0
790000	463.0
800000	480.0
810000	475.0
820000	471.0
830000	476.0
840000	473.0
850000	467.0
860000	464.0
870000	469.0
880000	469.0
890000	470.0
900000	475.0
910000	475.0
920000	472.0
930000	472.0
940000	472.0
950000	458.0
960000	467.0
970000	470.0
980000	470.0
990000	469.0
1000000	463.0
1010000	466.0
1020000	470.0
1030000	474.0
1040000	464.0
1050000	474.0
1060000	481.0
1070000	471.0
1080000	467.0
1090000	475.0
1100000	476.0
1110000	468.0
1120000	480.0
1130000	468.0
1140000	475.0
1150000	476.0
1160000	465.0
1170000	479.0
1180000	478.0
1190000	467.0
1200000	472.0
1210000	475.0
1220000	478.0
1230000	474.0
1240000	462.0
1250000	476.0
1260000	471.0
1270000	473.0
1280000	470.0
1290000	477.0
1300000	480.0
1310000	474.0
1320000	462.0
1330000	468.0
1340000	469.0
1350000	473.0
1360000	475.0
1370000	464.0
1380000	469.0
1390000	463.0
1400000	470.0
1410000	474.0
1420000	472.0
1430000	480.0
1440000	472.0
1450000	472.0
1460000	473.0
1470000	476.0
1480000	469.0
1490000	480.0
1500000	479.0
1510000	471.0
1520000	467.0
1530000	477.0
1540000	464.0
1550000	481.0
1560000	463.0
1570000	472.0
1580000	469.0
1590000	464.0
1600000	469.0
1610000	472.0
1620000	468.0
1630000	471.0
1640000	474.0
1650000	480.0
1660000	470.0
1670000	474.0
1680000	467.0
1690000	473.0
1700000	469.0
1710000	472.0
1720000	475.0
1730000	469.0
1740000	480.0
1750000	465.0
1760000	471.0
1770000	468.0
1780000	474.0
1790000	480.0
1800000	464.0
1810000	476.0
1820000	472.0
1830000	481.0
1840000	471.0
1850000	469.0
1860000	483.0
1870000	478.0
1880000	472.0
1890000	471.0
1900000	478.0
1910000	473.0
1920000	466.0
1930000	474.0
1940000	470.0
1950000	476.0
1960000	465.0
1970000	472.0
1980000	477.0
1990000	474.0
2000000	470.0
