10000	-18.0
20000	-17.0
30000	-15.0
40000	-8.0
50000	-12.0
60000	-5.0
70000	-14.0
80000	-21.0
90000	-16.0
100000	-10.0
110000	-24.0
120000	-13.0
130000	-33.0
140000	-11.0
150000	-6.0
160000	-10.0
170000	-12.0
180000	-17.0
190000	-8.0
200000	-17.0
210000	-8.0
220000	-14.0
230000	-15.0
240000	-17.0
250000	-8.0
260000	-12.0
270000	-7.0
280000	-14.0
290000	-28.0
300000	-35.0
310000	-21.0
320000	-30.0
330000	-34.0
340000	-38.0
350000	-16.0
360000	-40.0
370000	-31.0
380000	-27.0
390000	-17.0
400000	-23.0
410000	-33.0
420000	-21.0
430000	-21.0
440000	-10.0
450000	-1.0
460000	-4.0
470000	-18.0
480000	-20.0
490000	-18.0
500000	-17.0
510000	9.0
520000	-15.0
530000	36.0
540000	37.0
550000	45.0
560000	56.0
570000	53.0
580000	104.0
590000	165.0
600000	131.0
610000	287.0
620000	391.0
630000	465.0
640000	473.0
650000	469.0
660000	465.0
670000	463.0
680000	471.0
690000	466.0
700000	466.0
710000	473.0
720000	449.0
730000	463.0
740000	469.0
750000	476.0
760000	468.0
770000	470.0
780000	466.0
790000	469.0
800000	459.0
810000	467.0
820000	471.0
830000	466.0
840000	467.0
850000	467.0
860000	472.0
870000	468.0
880000	470.0
890000	475.0
900000	453.0
910000	464.0
920000	468.0
930000	465.0
940000	460.0
950000	473.0
960000	466.0
970000	469.0
980000	474.0
990000	471.0
1000000	472.0
1010000	460.0
1020000	465.0
1030000	465.0
1040000	464.0
1050000	461.0
1060000	469.0
1070000	477.0
1080000	471.0
1090000	471.0
1100000	459.0
1110000	472.0
1120000	470.0
1130000	474.0
1140000	473.0
1150000	467.0
1160000	448.0
1170000	455.0
1180000	470.0
1190000	472.0
1200000	466.0
1210000	470.0
1220000	474.0
1230000	465.0
1240000	471.0
1250000	470.0
1260000	465.0
1270000	464.0
1280000	458.0
1290000	468.0
1300000	468.0
1310000	460.0
1320000	465.0
1330000	464.0
1340000	472.0
1350000	473.0
1360000	471.0
1370000	468.0
1380000	464.0
1390000	453.0
1400000	468.0
1410000	460.0
1420000	463.0
1430000	460.0
1440000	471.0
1450000	477.0
1460000	457.0
1470000	467.0
1480000	475.0
1490000	464.0
1500000	475.0
1510000	472.0
1520000	473.0
1530000	466.0
1540000	471.0
1550000	461.0
1560000	464.0
1570000	467.0
1580000	468.0
1590000	462.0
1600000	468.0
1610000	468.0
1620000	476.0
1630000	463.0
1640000	462.0
1650000	465.0
1660000	477.0
1670000	474.0
1680000	461.0
1690000	475.0
1700000	476.0
1710000	467.0
1720000	462.0
1730000	462.0
1740000	474.0
1750000	473.0
1760000	474.0
1770000	462.0
1780000	474.0
1790000	453.0
1800000	468.0
1810000	462.0
1820000	452.0
1830000	466.0
1840000	466.0
1850000	424.0
1860000	465.0
1870000	450.0
1880000	461.0
1890000	453.0
1900000	295.0
1910000	472.0
1920000	464.0
1930000	466.0
1940000	469.0
1950000	468.0
1960000	464.0
1970000	468.0
1980000	466.0
1990000	465.0
2000000	477.0
2010000	460.0
2020000	481.0
2030000	471.0
2040000	463.0
2050000	466.0
2060000	467.0
2070000	458.0
2080000	477.0
2090000	471.0
2100000	459.0
2110000	476.0
2120000	481.0
2130000	468.0
2140000	463.0
2150000	469.0
2160000	470.0
2170000	473.0
2180000	471.0
2190000	460.0
2200000	464.0
2210000	469.0
2220000	467.0
2230000	466.0
2240000	476.0
2250000	471.0
2260000	472.0
2270000	467.0
2280000	474.0
2290000	472.0
2300000	471.0
2310000	477.0
2320000	461.0
2330000	461.0
2340000	461.0
2350000	460.0
2360000	471.0
2370000	465.0
2380000	467.0
2390000	468.0
2400000	462.0
2410000	462.0
2420000	467.0
2430000	459.0
2440000	468.0
2450000	471.0
2460000	477.0
2470000	467.0
2480000	472.0
2490000	471.0
2500000	449.0
2510000	468.0
2520000	463.0
2530000	456.0
2540000	465.0
2550000	463.0
2560000	467.0
2570000	470.0
2580000	478.0
2590000	472.0
