10000	-8.0
20000	-10.0
30000	-10.0
40000	-13.0
50000	-20.0
60000	-8.0
70000	-3.0
80000	-7.0
90000	-3.0
100000	-9.0
110000	-17.0
120000	-10.0
130000	-13.0
140000	-4.0
150000	-10.0
160000	-15.0
170000	-14.0
180000	-17.0
190000	-8.0
200000	-27.0
210000	-12.0
220000	-6.0
230000	-5.0
240000	-16.0
250000	-10.0
260000	-26.0
270000	-15.0
280000	-16.0
290000	-13.0
300000	-17.0
310000	-17.0
320000	-6.0
330000	-27.0
340000	1.0
350000	-13.0
360000	-12.0
370000	-10.0
380000	-7.0
390000	-16.0
400000	-13.0
410000	-10.0
420000	-15.0
430000	-29.0
440000	-25.0
450000	-18.0
460000	-14.0
470000	-32.0
480000	-31.0
490000	-4.0
500000	-14.0
510000	-45.0
520000	-27.0
530000	-33.0
540000	-52.0
550000	-7.0
560000	-2.0
570000	-8.0
580000	-12.0
590000	26.0
600000	12.0
610000	4.0
620000	21.0
630000	45.0
640000	109.0
650000	35.0
660000	74.0
670000	120.0
680000	70.0
690000	95.0
700000	348.0
710000	442.0
720000	455.0
730000	457.0
740000	472.0
750000	458.0
760000	465.0
770000	470.0
780000	475.0
790000	471.0
800000	463.0
810000	461.0
820000	466.0
830000	462.0
840000	469.0
850000	473.0
860000	463.0
870000	460.0
880000	461.0
890000	472.0
900000	465.0
910000	468.0
920000	476.0
930000	475.0
940000	471.0
950000	463.0
960000	469.0
970000	468.0
980000	477.0
990000	472.0
1000000	476.0
1010000	472.0
1020000	472.0
1030000	473.0
1040000	468.0
1050000	468.0
1060000	475.0
1070000	472.0
1080000	472.0
1090000	409.0
1100000	465.0
1110000	467.0
1120000	468.0
1130000	449.0
1140000	256.0
1150000	477.0
1160000	453.0
1170000	471.0
1180000	470.0
1190000	478.0
1200000	468.0
1210000	465.0
1220000	455.0
1230000	463.0
1240000	465.0
1250000	471.0
1260000	471.0
1270000	458.0
1280000	474.0
1290000	475.0
1300000	474.0
1310000	469.0
1320000	477.0
1330000	473.0
1340000	459.0
1350000	473.0
1360000	473.0
1370000	462.0
1380000	450.0
1390000	476.0
1400000	466.0
1410000	476.0
1420000	448.0
1430000	468.0
1440000	467.0
1450000	468.0
1460000	477.0
1470000	471.0
1480000	454.0
1490000	467.0
1500000	478.0
1510000	429.0
1520000	466.0
1530000	481.0
1540000	474.0
1550000	473.0
1560000	481.0
1570000	471.0
1580000	473.0
1590000	461.0
1600000	459.0
1610000	468.0
1620000	476.0
1630000	473.0
1640000	478.0
1650000	477.0
1660000	468.0
1670000	470.0
1680000	463.0
1690000	471.0
1700000	456.0
1710000	476.0
1720000	476.0
1730000	475.0
1740000	471.0
1750000	467.0
1760000	474.0
1770000	471.0
1780000	469.0
1790000	469.0
1800000	474.0
1810000	472.0
1820000	470.0
1830000	466.0
1840000	483.0
1850000	473.0
1860000	472.0
1870000	466.0
1880000	472.0
1890000	473.0
1900000	472.0
1910000	462.0
1920000	476.0
1930000	467.0
1940000	470.0
1950000	474.0
1960000	463.0
1970000	463.0
1980000	474.0
1990000	476.0
2000000	463.0
